asset_ref,no_damage,slight,moderate,extreme,complete
a723,6.379277489E+01,6.866826167E-01,3.990564616E-01,9.366691957E-02,2.781910946E-02
a7230,4.468137434E+01,4.459644658E-01,4.531275612E-01,2.328679320E-01,1.866657042E-01
a7231,4.407824765E+01,6.442810491E-01,6.591495739E-01,3.411934466E-01,2.771282836E-01
a7232,4.505732706E+01,3.182438324E-01,3.230739695E-01,1.662653731E-01,1.350897660E-01
a7233,4.559309024E+01,4.731912792E-01,4.824502762E-01,2.491967002E-01,2.020715036E-01
a7234,4.559593402E+01,4.678781084E-01,4.786319898E-01,2.488439101E-01,2.087119721E-01
a7235,4.541818096E+01,5.369495811E-01,5.453045283E-01,2.794510216E-01,2.201139119E-01
a7236,4.410079482E+01,9.913109724E-01,1.009561598E+00,5.143301839E-01,3.840024267E-01
a7237,4.540553127E+01,5.311708730E-01,5.440440004E-01,2.829920416E-01,2.362618161E-01
a7238,4.560634056E+01,4.721565545E-01,4.798481334E-01,2.464399147E-01,1.952148369E-01
a7239,4.561177276E+01,4.602254859E-01,4.722746203E-01,2.467370789E-01,2.089900573E-01
a724,6.362024658E+01,7.690380292E-01,4.586743195E-01,1.138763967E-01,3.816467599E-02
a7240,4.695552760E+01,3.511490810E-01,3.572372955E-01,1.844535585E-01,1.516324642E-01
a7241,4.652889870E+01,4.912422199E-01,5.021641925E-01,2.606704327E-01,2.170244581E-01
a7242,4.695504433E+01,3.530983464E-01,3.583395160E-01,1.842494742E-01,1.492683309E-01
a7243,4.647124703E+01,8.727274336E-01,8.829666595E-01,4.463631798E-01,3.266957014E-01
a7244,4.643293385E+01,8.612071210E-01,8.821985213E-01,4.561296945E-01,3.675308162E-01
a7245,4.749247212E+01,5.076392291E-01,5.172465585E-01,2.668500182E-01,2.157920698E-01
a7246,4.752241453E+01,4.984015171E-01,5.071994692E-01,2.612156374E-01,2.107688509E-01
a7247,4.613836312E+01,9.730034105E-01,9.925490506E-01,5.079257555E-01,3.881586621E-01
a7248,4.843494418E+01,5.124147036E-01,5.287977698E-01,2.788849229E-01,2.449584234E-01
a7249,4.813431034E+01,6.325502232E-01,6.432502917E-01,3.299726944E-01,2.599164473E-01
a725,6.410286585E+01,1.094587324E+00,6.258885885E-01,1.401300738E-01,3.652816193E-02
a7250,4.839088275E+01,5.265703850E-01,5.431557282E-01,2.863203552E-01,2.530707781E-01
a7251,4.886145018E+01,3.848212880E-01,3.906572160E-01,2.008703135E-01,1.622010043E-01
a7252,4.820720060E+01,6.063628357E-01,6.167507750E-01,3.168201905E-01,2.528655952E-01
a7253,4.899912368E+01,3.372825232E-01,3.426223044E-01,1.765681914E-01,1.444033001E-01
a7254,4.942309777E+01,5.213409917E-01,5.359870478E-01,2.807143596E-01,2.388598268E-01
a7255,4.914936149E+01,6.194555203E-01,6.332726292E-01,3.280983441E-01,2.698120134E-01
a7256,5.067808770E+01,4.461396496E-01,4.534930319E-01,2.334718871E-01,1.888077298E-01
a7257,5.041936195E+01,5.289049240E-01,5.405700723E-01,2.803624786E-01,2.308005743E-01
a7258,5.084720891E+01,3.889080362E-01,3.949407515E-01,2.032949162E-01,1.656473875E-01
a7259,5.203934644E+01,3.273605047E-01,3.308687113E-01,1.690580301E-01,1.333663157E-01
a726,6.468799571E+01,7.303646561E-01,4.362856207E-01,1.087332590E-01,3.662074984E-02
a7260,5.129442998E+01,5.586419674E-01,5.760469984E-01,3.034669810E-01,2.674140777E-01
a7261,5.162733589E+01,4.642623995E-01,4.715289412E-01,2.423553935E-01,1.945173720E-01
a7262,5.167097060E+01,4.481609945E-01,4.556087848E-01,2.346813870E-01,1.905782344E-01
a7263,4.995644657E+01,1.366243485E+00,1.403252798E+00,7.219741154E-01,5.520830285E-01
a7264,5.332173847E+01,5.632977574E-01,5.747295692E-01,2.972575091E-01,2.429766902E-01
a7265,5.333625274E+01,5.613229454E-01,5.714975003E-01,2.944363247E-01,2.364904894E-01
a7266,5.335348993E+01,5.369682714E-01,5.543329871E-01,2.928968859E-01,2.623119301E-01
a7267,5.324235166E+01,5.764650215E-01,5.942902059E-01,3.128804393E-01,2.740126773E-01
a7268,5.389133575E+01,7.039257564E-01,7.205984788E-01,3.740935656E-01,3.100464449E-01
a7269,5.456112691E+01,4.859629051E-01,4.938689525E-01,2.541313284E-01,2.049099069E-01
a727,6.463731757E+01,7.811841121E-01,4.496001007E-01,1.030491976E-01,2.884902098E-02
a7270,5.448002702E+01,5.135131523E-01,5.218373837E-01,2.683986965E-01,2.162237507E-01
a7271,5.463887666E+01,4.608455110E-01,4.676054995E-01,2.400997590E-01,1.925725722E-01
a7272,5.321240355E+01,9.445274517E-01,9.630300319E-01,4.941178680E-01,3.859210955E-01
a7273,5.438379105E+01,5.476645953E-01,5.560030925E-01,2.852876336E-01,2.272536241E-01
a7274,5.454860581E+01,4.944186718E-01,5.007399458E-01,2.559893883E-01,2.002461869E-01
a7275,5.564141786E+01,4.582783986E-01,4.659033486E-01,2.400074502E-01,1.943929402E-01
a7276,5.541153643E+01,5.376294025E-01,5.461220142E-01,2.805534365E-01,2.241587151E-01
a7277,5.468878074E+01,7.735651691E-01,7.917691601E-01,4.103644372E-01,3.355204973E-01
a7278,5.545334519E+01,5.303438568E-01,5.354304388E-01,2.721767689E-01,2.087037474E-01
a7279,5.565184123E+01,7.932943636E-01,8.081625925E-01,4.155714806E-01,3.311303359E-01
a728,6.475799704E+01,7.110124706E-01,4.096707671E-01,9.438495860E-02,2.693476666E-02
a7280,5.632768264E+01,5.465425104E-01,5.646039950E-01,2.983657982E-01,2.628050576E-01
a7281,5.624611457E+01,5.935768820E-01,6.030724034E-01,3.097339623E-01,2.475021871E-01
a7282,5.622687648E+01,6.000663511E-01,6.099515177E-01,3.133888423E-01,2.497168101E-01
a7283,5.624727879E+01,5.858367162E-01,5.983978784E-01,3.103110063E-01,2.581756091E-01
a7284,5.715074271E+01,6.071499955E-01,6.258618162E-01,3.293940325E-01,2.868514435E-01
a7285,5.791653127E+01,3.645300806E-01,3.704606759E-01,1.911650086E-01,1.573129643E-01
a7286,5.663984721E+01,7.913190032E-01,8.088617379E-01,4.184724661E-01,3.414995846E-01
a7287,5.681839746E+01,7.471145487E-01,7.564904699E-01,3.850380618E-01,2.929594593E-01
a7288,5.725841028E+01,5.773402866E-01,5.922668326E-01,3.093454008E-01,2.626371986E-01
a7289,5.568809027E+01,1.124256816E+00,1.147107416E+00,5.878006007E-01,4.527448971E-01
a729,6.422116096E+01,1.013101717E+00,5.891534290E-01,1.372911892E-01,3.929270772E-02
a7290,5.811831736E+01,6.375005922E-01,6.475469053E-01,3.322969493E-01,2.643381902E-01
a7291,5.812263103E+01,6.142490192E-01,6.342132850E-01,3.347225458E-01,2.941841237E-01
a7292,5.863021512E+01,4.639092894E-01,4.707798495E-01,2.418084560E-01,1.932872868E-01
a7293,5.833089656E+01,5.692235327E-01,5.763928245E-01,2.943921241E-01,2.290949579E-01
a7294,5.821760542E+01,5.961664592E-01,6.094735006E-01,3.162635299E-01,2.604910854E-01
a7295,5.940046090E+01,5.406503086E-01,5.492162133E-01,2.823789975E-01,2.272935765E-01
a7296,5.885226325E+01,7.186147697E-01,7.351790485E-01,3.813051033E-01,3.126378239E-01
a7297,5.930819425E+01,5.809531916E-01,5.864819165E-01,2.978933788E-01,2.264772633E-01
a7298,6.011360931E+01,6.300347720E-01,6.443558571E-01,3.346203345E-01,2.773797253E-01
a7299,6.025369020E+01,5.845748641E-01,5.971138536E-01,3.096011269E-01,2.550199571E-01
a73,2.962757419E+00,2.117337930E-02,1.228659834E-02,2.897713416E-03,8.848901065E-04
a730,6.422328351E+01,1.011851811E+00,5.871351235E-01,1.369314038E-01,4.079815101E-02
a7300,6.065608278E+01,4.535715772E-01,4.605980289E-01,2.370844714E-01,1.926631388E-01
a7301,6.028456702E+01,5.794773645E-01,5.889754114E-01,3.029705898E-01,2.440096119E-01
a7302,6.130435446E+01,5.668233173E-01,5.788137691E-01,3.002522629E-01,2.497561886E-01
a7303,6.070244285E+01,7.680922680E-01,7.860479619E-01,4.078381892E-01,3.355787301E-01
a7304,6.186953539E+01,3.804301672E-01,3.865612228E-01,1.994421793E-01,1.640310446E-01
a7305,6.227352725E+01,5.852015984E-01,5.937275792E-01,3.045440287E-01,2.429995391E-01
a7306,6.236793344E+01,5.535399647E-01,5.614867587E-01,2.879687518E-01,2.290710815E-01
a7307,6.207608018E+01,6.475372371E-01,6.594415726E-01,3.401459170E-01,2.767950974E-01
a7308,6.283108112E+01,3.966837732E-01,4.018466739E-01,2.060808477E-01,1.643075899E-01
a7309,6.280238918E+01,7.323402737E-01,7.499957909E-01,3.900382840E-01,3.252364753E-01
a731,6.469248984E+01,7.307619104E-01,4.343749397E-01,1.071040010E-01,3.526931193E-02
a7310,6.313198524E+01,6.320545086E-01,6.421305896E-01,3.299034791E-01,2.639261813E-01
a7311,6.439743154E+01,5.410624907E-01,5.497850368E-01,2.829784203E-01,2.287425167E-01
a7312,6.270468017E+01,1.115347859E+00,1.138289670E+00,5.848039190E-01,4.568783785E-01
a7313,6.477764510E+01,7.445549849E-01,7.610587543E-01,3.943619163E-01,3.223792463E-01
a7314,6.310564476E+01,1.329990186E+00,1.354103461E+00,6.905294270E-01,5.197321672E-01
a7315,6.482730229E+01,7.235967331E-01,7.410209640E-01,3.855602692E-01,3.225197411E-01
a7316,6.524050410E+01,5.960331088E-01,6.050658971E-01,3.106436387E-01,2.477532558E-01
a7317,6.520525284E+01,6.065935618E-01,6.162655311E-01,3.168571760E-01,2.550308939E-01
a7318,6.565581101E+01,7.897853642E-01,8.049145844E-01,4.149719660E-01,3.345170801E-01
a7319,6.454230804E+01,1.162366227E+00,1.189902993E+00,6.145564155E-01,4.908663202E-01
a732,6.461883118E+01,7.692326822E-01,4.589292486E-01,1.142132075E-01,3.879368629E-02
a7320,6.562969771E+01,8.034529336E-01,8.168833027E-01,4.192085264E-01,3.307575234E-01
a7321,6.577464785E+01,7.277426059E-01,7.507653689E-01,3.958622489E-01,3.509819260E-01
a7322,6.327566485E+01,1.603572799E+00,1.641213469E+00,8.410784348E-01,6.384704455E-01
a7323,6.651100561E+01,8.302387157E-01,8.499294295E-01,4.415091735E-01,3.673170700E-01
a7324,6.657001744E+01,8.160294225E-01,8.329148981E-01,4.304589483E-01,3.505792930E-01
a7325,6.546185804E+01,1.203839268E+00,1.225443593E+00,6.266142753E-01,4.822448187E-01
a7326,6.700333699E+01,6.673030575E-01,6.816524273E-01,3.536103260E-01,2.940971949E-01
a7327,6.750088643E+01,5.071363529E-01,5.147648511E-01,2.646165888E-01,2.125957809E-01
a7328,6.800827204E+01,6.572153171E-01,6.750028126E-01,3.535913801E-01,3.059184515E-01
a7329,6.771371727E+01,7.727856495E-01,7.863485167E-01,4.044431492E-01,3.227054115E-01
a733,6.531745069E+01,9.567294551E-01,5.572446748E-01,1.305738548E-01,3.800132573E-02
a7330,6.784358654E+01,7.279374561E-01,7.405974724E-01,3.811670355E-01,3.067114921E-01
a7331,6.899390104E+01,6.721255574E-01,6.864071700E-01,3.557087387E-01,2.918574941E-01
a7332,6.616704587E+01,1.639471371E+00,1.677660422E+00,8.600722320E-01,6.557501057E-01
a7333,6.882645743E+01,7.115154510E-01,7.333030891E-01,3.863141261E-01,3.424099033E-01
a7334,6.806044939E+01,9.962287353E-01,1.013989410E+00,5.202404639E-01,4.090920057E-01
a7335,6.949785526E+01,5.082242847E-01,5.158351258E-01,2.651744554E-01,2.129108760E-01
a7336,6.979098401E+01,7.481519750E-01,7.607235767E-01,3.908443320E-01,3.092961071E-01
a7337,7.034720444E+01,5.587656800E-01,5.672116778E-01,2.916025066E-01,2.352156975E-01
a7338,7.051388660E+01,5.020884216E-01,5.096393198E-01,2.621656769E-01,2.122199826E-01
a7339,7.118351701E+01,6.156950405E-01,6.244701064E-01,3.203559113E-01,2.559619354E-01
a734,6.560059518E+01,8.125300275E-01,4.607819312E-01,1.014499205E-01,2.464294176E-02
a7340,7.084315943E+01,7.248982313E-01,7.386228629E-01,3.814082865E-01,3.119111878E-01
a7341,7.103693421E+01,6.650951537E-01,6.753082710E-01,3.467025813E-01,2.759597848E-01
a7342,7.079121202E+01,7.254183916E-01,7.472351234E-01,3.930558233E-01,3.430786415E-01
a7343,7.099048176E+01,6.789171829E-01,6.899557666E-01,3.548548226E-01,2.857904689E-01
a7344,7.066025159E+01,7.684942680E-01,7.922071373E-01,4.168501990E-01,3.621968025E-01
a7345,7.065630160E+01,1.128806479E+00,1.152428339E+00,5.934038714E-01,4.690597123E-01
a7346,7.165025891E+01,7.913046710E-01,8.060892621E-01,4.156759526E-01,3.366712035E-01
a7347,7.178077455E+01,7.460233486E-01,7.605523825E-01,3.928849463E-01,3.197647715E-01
a7348,7.281195635E+01,7.305997915E-01,7.468632564E-01,3.878182134E-01,3.227623870E-01
a7349,7.246031434E+01,8.571299414E-01,8.729071679E-01,4.494627916E-01,3.601857585E-01
a735,6.594407952E+01,6.014076000E-01,3.489964829E-01,8.170393625E-02,2.381246472E-02
a7350,7.332080489E+01,5.662261208E-01,5.755311427E-01,2.965582199E-01,2.408796286E-01
a7351,7.263282294E+01,7.734098266E-01,7.986013173E-01,4.216929134E-01,3.734730063E-01
a7352,7.364913472E+01,4.545387697E-01,4.618683048E-01,2.383060846E-01,1.961521167E-01
a7353,7.259031725E+01,7.885480782E-01,8.133872199E-01,4.287769315E-01,3.789705235E-01
a7354,7.284312975E+01,7.204411078E-01,7.360328842E-01,3.819459375E-01,3.184503234E-01
a7355,7.277280753E+01,7.541015001E-01,7.661797987E-01,3.934831446E-01,3.134280239E-01
a7356,7.409140040E+01,6.567064095E-01,6.620785264E-01,3.357777624E-01,2.540368988E-01
a7357,7.435086854E+01,5.584337275E-01,5.665536052E-01,2.910011845E-01,2.331429387E-01
a7358,7.352489031E+01,8.127140085E-01,8.380034153E-01,4.410534465E-01,3.833388172E-01
a7359,7.425214979E+01,6.064485693E-01,6.085628147E-01,3.064227518E-01,2.264160696E-01
a736,6.565473645E+01,7.597297458E-01,4.455512516E-01,1.067400327E-01,3.324252077E-02
a7360,7.309005948E+01,1.325858331E+00,1.351443232E+00,6.928702060E-01,5.397687467E-01
a7361,7.478965473E+01,7.521270400E-01,7.625315630E-01,3.901573595E-01,3.055293074E-01
a7362,7.446537594E+01,8.435540345E-01,8.639597398E-01,4.496244511E-01,3.774858300E-01
a7363,7.508294759E+01,6.402929866E-01,6.542136098E-01,3.397693727E-01,2.827764380E-01
a7364,7.467189702E+01,1.119722885E+00,1.143552766E+00,5.900748238E-01,4.747524999E-01
a7365,7.685821425E+01,3.959582396E-01,3.968289796E-01,1.999432617E-01,1.490552683E-01
a7366,7.566379232E+01,7.845334188E-01,8.000475196E-01,4.135439787E-01,3.380827627E-01
a7367,7.750237146E+01,5.051359545E-01,5.129138998E-01,2.641776266E-01,2.154010563E-01
a7368,7.630739826E+01,9.133290377E-01,9.277551206E-01,4.756428580E-01,3.758747273E-01
a7369,7.739444672E+01,8.835068771E-01,8.973745507E-01,4.602151873E-01,3.644566619E-01
a737,6.615422120E+01,4.835692195E-01,2.789909785E-01,6.468771973E-02,1.853088234E-02
a7370,7.773276345E+01,7.431774195E-01,7.655280582E-01,4.030884738E-01,3.554425970E-01
a7371,7.796191480E+01,6.906074964E-01,7.005881038E-01,3.594689910E-01,2.874206054E-01
a7372,7.712098422E+01,9.602881780E-01,9.826332558E-01,5.102635226E-01,4.258308239E-01
a7373,7.830583447E+01,5.713992140E-01,5.804645843E-01,2.989872979E-01,2.433144359E-01
a7374,7.920238999E+01,6.085058608E-01,6.175773723E-01,3.173213885E-01,2.542053875E-01
a7375,8.032955462E+01,5.678114366E-01,5.750676206E-01,2.945394947E-01,2.330268272E-01
a7376,7.955494686E+01,8.300530778E-01,8.428114240E-01,4.321367197E-01,3.400519177E-01
a7377,7.851623998E+01,1.176977694E+00,1.200421185E+00,6.177082811E-01,4.886528575E-01
a7378,8.051733019E+01,4.995464100E-01,5.074703974E-01,2.616426412E-01,2.140103659E-01
a7379,8.024819247E+01,9.164846350E-01,9.385764619E-01,4.882686297E-01,4.084777998E-01
a738,6.602782843E+01,5.552119391E-01,3.205346436E-01,7.452542213E-02,2.189956309E-02
a7380,8.154560724E+01,4.895106112E-01,4.972733640E-01,2.565106146E-01,2.110981667E-01
a7381,8.158044541E+01,7.937936320E-01,8.184854629E-01,4.311956694E-01,3.760798263E-01
a7382,8.098131861E+01,1.010042180E+00,1.032985451E+00,5.355345664E-01,4.401191916E-01
a7383,8.168782782E+01,7.600507224E-01,7.817416685E-01,4.107034539E-01,3.596763310E-01
a7384,8.335055205E+01,5.610262386E-01,5.676764184E-01,2.904764134E-01,2.302688820E-01
a7385,8.252007527E+01,8.366625983E-01,8.516603745E-01,4.387987937E-01,3.528029655E-01
a7386,8.262241946E+01,7.989015514E-01,8.143629496E-01,4.208225958E-01,3.434934411E-01
a7387,8.231139542E+01,8.843116423E-01,9.111558659E-01,4.790073598E-01,4.141297099E-01
a7388,8.225538440E+01,1.272592317E+00,1.294087852E+00,6.624108512E-01,5.155245809E-01
a7389,8.345378319E+01,8.366354637E-01,8.622110410E-01,4.536940768E-01,3.936762241E-01
a739,6.645288092E+01,8.735523504E-01,5.124277640E-01,1.227023006E-01,3.843666526E-02
a7390,8.331575372E+01,9.086297810E-01,9.234355218E-01,4.742696047E-01,3.779113750E-01
a7391,8.355434628E+01,8.272862199E-01,8.404738837E-01,4.318702450E-01,3.460233685E-01
a7392,8.251172932E+01,1.170389504E+00,1.197047223E+00,6.194221804E-01,5.014117733E-01
a7393,8.251408969E+01,1.170794887E+00,1.195704073E+00,6.176428233E-01,5.017685300E-01
a7394,8.345742894E+01,8.388457008E-01,8.628349767E-01,4.525560770E-01,3.883343102E-01
a7395,8.331876584E+01,8.815293243E-01,9.081385859E-01,4.774594504E-01,4.141067958E-01
a7396,8.371369957E+01,1.101497590E+00,1.126476820E+00,5.833820494E-01,4.749439665E-01
a7397,8.423591050E+01,9.469518952E-01,9.576300223E-01,4.872663407E-01,3.722412404E-01
a7398,8.493308685E+01,6.957925193E-01,7.082745991E-01,3.655846338E-01,2.972613955E-01
a7399,8.437912404E+01,8.740412045E-01,8.943643542E-01,4.649576618E-01,3.875127442E-01
a74,2.934776763E+00,3.693540178E-02,2.160968034E-02,5.132054803E-03,1.546099616E-03
a740,6.760301078E+01,7.743978696E-01,4.635409762E-01,1.169389255E-01,4.211145302E-02
a7400,8.534021545E+01,5.615344676E-01,5.696382571E-01,2.928038039E-01,2.358080228E-01
a7401,8.509331472E+01,6.443132469E-01,6.540141957E-01,3.363305144E-01,2.720273258E-01
a7402,8.499718995E+01,1.000655948E+00,1.024849965E+00,5.329860550E-01,4.443180842E-01
a7403,8.631995579E+01,8.781305718E-01,9.049236871E-01,4.766003447E-01,4.203896054E-01
a7404,8.729634117E+01,9.137834928E-01,9.291446387E-01,4.778156015E-01,3.829150945E-01
a7405,8.764210552E+01,7.985765081E-01,8.106395719E-01,4.162073574E-01,3.324710467E-01
a7406,8.824029644E+01,9.341223892E-01,9.492680848E-01,4.876013201E-01,3.887117638E-01
a7407,8.853755040E+01,8.335604697E-01,8.465354203E-01,4.348206615E-01,3.475330520E-01
a7408,8.900239371E+01,6.755611070E-01,6.856328958E-01,3.524396455E-01,2.839726451E-01
a7409,8.649200756E+01,1.515461910E+00,1.550309137E+00,8.003839723E-01,6.418374213E-01
a741,6.762776224E+01,7.852717415E-01,4.529045310E-01,1.043984268E-01,2.966305734E-02
a7410,8.832440772E+01,8.923900780E-01,9.126226081E-01,4.742425288E-01,3.963370699E-01
a7411,8.811298910E+01,9.457509110E-01,9.761081573E-01,5.146970972E-01,4.504547340E-01
a7412,8.885136670E+01,7.280039644E-01,7.384611319E-01,3.790190618E-01,3.031491420E-01
a7413,8.932323055E+01,9.091499467E-01,9.224158687E-01,4.725925584E-01,3.726110795E-01
a7414,8.899030979E+01,9.886026176E-01,1.019292550E+00,5.363457674E-01,4.654492783E-01
a7415,9.156489721E+01,4.967123665E-01,4.983612673E-01,2.515138697E-01,1.885152880E-01
a7416,9.132064345E+01,5.703104270E-01,5.774635806E-01,2.959449848E-01,2.356375600E-01
a7417,8.865376693E+01,1.468088391E+00,1.497720387E+00,7.702857161E-01,6.101385758E-01
a7418,8.875472976E+01,1.431237624E+00,1.461438082E+00,7.529423126E-01,5.996522196E-01
a7419,9.061899375E+01,8.064607459E-01,8.183905624E-01,4.201009191E-01,3.360540252E-01
a742,6.780452289E+01,6.850476888E-01,3.942808591E-01,9.062252363E-02,2.552604345E-02
a7420,9.010106909E+01,9.775651180E-01,9.957166984E-01,5.132031555E-01,4.124459379E-01
a7421,9.197922073E+01,6.834000059E-01,6.937857708E-01,3.567627868E-01,2.868307106E-01
a7422,8.904936383E+01,1.672637910E+00,1.709162338E+00,8.792377724E-01,6.895981513E-01
a7423,9.290453912E+01,7.080976459E-01,7.188918826E-01,3.697552401E-01,2.987161068E-01
a7424,9.209122816E+01,9.711267678E-01,9.933750185E-01,5.160096199E-01,4.282604311E-01
a7425,9.202616130E+01,1.005592319E+00,1.022415147E+00,5.255229470E-01,4.203082832E-01
a7426,9.292135709E+01,1.034567089E+00,1.055379486E+00,5.453457625E-01,4.433505703E-01
a7427,9.242127258E+01,1.202622692E+00,1.228037716E+00,6.345436657E-01,5.135233496E-01
a7428,9.210060669E+01,1.311685790E+00,1.339412377E+00,6.913698927E-01,5.569252461E-01
a7429,9.384563780E+01,7.279858600E-01,7.391110885E-01,3.801407668E-01,3.071244893E-01
a743,6.859570679E+01,8.049130897E-01,4.633810867E-01,1.062889040E-01,2.971012634E-02
a7430,9.359199132E+01,1.140834751E+00,1.166993095E+00,6.050954082E-01,4.950854272E-01
a7431,9.384397405E+01,1.079359219E+00,1.092269161E+00,5.563971734E-01,4.280003953E-01
a7432,9.670591263E+01,7.770991440E-01,7.883075018E-01,4.046957749E-01,3.239849449E-01
a7433,9.741307403E+01,8.772635882E-01,8.897255989E-01,4.562375513E-01,3.636992294E-01
a7434,9.733775463E+01,8.990182782E-01,9.136538310E-01,4.700749205E-01,3.794983358E-01
a7435,9.744985225E+01,8.600715278E-01,8.747303170E-01,4.506632650E-01,3.646826370E-01
a7436,9.474703306E+01,1.776203820E+00,1.813382038E+00,9.317939616E-01,7.315871201E-01
a7437,9.812509603E+01,6.370083806E-01,6.449639120E-01,3.304217315E-01,2.625099448E-01
a7438,9.847726662E+01,5.237984815E-01,5.269356613E-01,2.672518081E-01,2.047474245E-01
a7439,9.593911433E+01,1.699189343E+00,1.739427221E+00,8.989038662E-01,7.233652425E-01
